edge_idx,source,target,control,ms,delta
4275,29,22,0.27812105,0.28227574,-0.004154682
5056,62,39,0.2779479,0.2821029,-0.00415501
1975,33,62,0.2776873,0.28184816,-0.0041608512
98,1,25,0.27089342,0.27505583,-0.004162401
1803,29,64,0.27123997,0.27540404,-0.00416407
2311,42,65,0.2738495,0.27801406,-0.0041645765
3749,16,13,0.28261545,0.28678182,-0.0041663647
968,14,24,0.2718048,0.27597383,-0.004169017
5315,69,47,0.28034392,0.2845134,-0.004169494
4585,42,28,0.27527058,0.27944583,-0.0041752458
3004,8,2,0.27623174,0.28041086,-0.00417912
5383,59,50,0.27883238,0.28301954,-0.0041871667
4912,68,35,0.27768698,0.28187788,-0.004190892
5422,74,51,0.27354962,0.2777419,-0.0041922927
3233,24,5,0.27395034,0.27814338,-0.0041930377
911,13,28,0.2736365,0.27782977,-0.004193276
4900,56,35,0.2710824,0.27527583,-0.004193425
3986,73,16,0.27871233,0.2829159,-0.004203558
2569,51,71,0.27544883,0.27965915,-0.004210323
1236,18,58,0.27454337,0.27875748,-0.004214108
2511,49,62,0.27310023,0.27731475,-0.004214525
3899,45,15,0.27464232,0.27885705,-0.004214734
3939,26,16,0.27410606,0.2783221,-0.004216045
967,14,23,0.27795258,0.2821806,-0.0042280257
4844,40,34,0.27773532,0.28196603,-0.004230708
550,7,54,0.27061275,0.27484667,-0.0042339265
3940,27,16,0.27263525,0.27686942,-0.004234165
4868,64,34,0.27772093,0.2819567,-0.0042357743
5540,69,57,0.27741447,0.28165585,-0.004241377
3761,28,13,0.2739208,0.27816305,-0.0042422414
3596,52,10,0.27277252,0.27701527,-0.004242748
984,14,40,0.275874,0.280119,-0.004245013
2430,46,62,0.27312276,0.27737406,-0.0042513013
4387,38,24,0.2731175,0.2773714,-0.004253894
4015,44,17,0.27363616,0.27789325,-0.004257083
5245,56,45,0.27288952,0.27714783,-0.004258305
2061,35,67,0.27644223,0.2807142,-0.004271984
3352,74,6,0.28206447,0.28633887,-0.004274398
1951,33,38,0.2832959,0.287578,-0.004282087
544,7,48,0.27188033,0.27616337,-0.0042830408
3545,66,9,0.2702725,0.274558,-0.0042855144
2683,57,62,0.2787679,0.2830537,-0.0042857826
1418,21,75,0.27778217,0.2820709,-0.004288733
5687,73,70,0.2771163,0.28140795,-0.0042916536
